ua614|True|History and Systematics of Science, Department of; Records|1968-1971|0.17 cubic ft.|Contains records from the Department of History and Systematics of Science, a short-lived department within the College of Arts and Sciences.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua615|True|History, Department of; Records|1943-2018|6 cubic ft.|The Department of History Records contains documents related to the Bachelor of Arts degree, a Doctor of Philosophy degree, a Masters of Arts Degree, and a Certificate of Advanced Study in Public History. Documents also relate to the changing thematic and geographic focus of various degree tracks.|False|&#13;&#10;Faculty meeting minutes are restricted due to the presence of personnel information and access must be permitted by the University Archivist and the Department of History. The other portions of the collection are open for use.
ua616|True|Psychology, Department of; Records|1960-1985|2 cubic ft.|Contains the inactive records of the Department of Psychology, primarily published reports with a small volume of additional administrative records.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua618|True|Sociology, Department of; Records|1966-1977|2 cubic ft.|The Department of Sociology was created in 1966 as UAlbany evolved into a large public research university.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua620|True|Geography and Planning, Department; Records|1985-1987|0.17 cubic ft.|Contains records from the Department of Geography and Planning, including conference proceedings and a schedule of courses.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua621|True|Astronomy and Space Sciences, Department of; Records|1967-1976|4 cubic ft.|Contains the records of the Department of Astronomy and Space Science, which existed from 1964 until 1976.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua626|True|Geological Sciences, Department of; Records|1969-1986|0.17 cubic ft.|Contains records from the department of Geological Sciences, which became the Department of Atmospheric and Environmental Sciences in 1996. The Geology program was suspended in 2007.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua627|True|Mathematics, Department of; Records|1936-1987|11 cubic ft.|Contains inactive records from the Department of Mathematics and Statistics, including faculty research and publications, departmental correspondence, course materials, and planning and policy documentation.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua628|True|Physics, Department of; Records|1915-1971|2.0 cubic ft.|Records from the Department of Physics from the State College for Tearchers to the University at Albany, SUNY.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
ua601|True|Art and Art History, Department of; Records|1964-1978|1 cubic ft.|The collection consists of inactive records from the University at Albany's Art Department.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
ua602|True|Classics, Department of; Records|1934-1986|1 cubic ft.|Inactive records from the Department of Classics, including course readings, course schedules, and curricula.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua603.005|True|Comparative and World Literature, Department of; Records|1967-1976|0.33 cubic ft.|Contains records from the Department of Comparative and World Literature, which existed from 1967 until 1976. Contents include: course planning materials, internal evaluations, meeting records, and annual reports.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua603|True|English, Department of; Records|1939-2000|9.33 cubic ft.|Contains inactive records of the Department of English, including syllabi and course materials, annual reports, departmental correspondence, department publications, and administrative records.|False|&#13;&#10;Access to this collection is unrestricted.
ua671|True|Information Studies, Department of; Records|1912-2004|18.47 cubic ft.|Documents the administrative, curricular, and social activities of the Department of Information Studies from its establishment as a one year undergraduate school for librarians in 1926 through the early part of the twenty-first century.|False|&#13;&#10;Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.&#13;&#10;&#13;&#10; Some files in series 1 and all of the personnel files in series 4 are restricted.
ua680.001|True|Rockefeller College of Public Affairs and Policy, Assistant to the Provost; Records|1980-2004|2.4 cubic ft.|This collection consists of the administrative records of the Assistant to the Provost of the Nelson A. Rockefeller College of Public Affairs and Policy.|False|&#13;&#10;Access to this record group is unrestricted with the exception of a small number of select folders noted below.
ua640|True|Criminal Justice, School of; Records|1963-1988|14 cubic ft.|The files of the School of Criminal Justice consist primarily of records kept by Deans Richard Myren 1966-1976, and Donald Newman, 1977-84. They document the organization and formation of the School, particularly during the critical years of development (1963-1969).|False|&#13;&#10;Access to these records is unrestricted.
ua650|True|Education, School of; Records|1927-1988|9.34 cubic ft.|The School of Education has its origins as the academic unit of the State Normal School in 1844. It remained a core part of the curriculum of the State College for Teachers (1914-1959) and continued after the 1960s as an academic school within a large public research university.|False|&#13;&#10;Access to student material in Box 1 and Box 2 of Series 3 is restricted. Series 1 and Series 2 are unrestricted. Consult a staff member for details.
ua651.002|True|Two-Year College Development Center; Records|1969-1991|2 cubic ft.|Contains records from the Two-Year College Development Center (later referred to as the Two-Year College Student Development Center, and subsequently renamed the Center for Innovation and Career Development). The collection contains annual reports, workshop and conference materials, and educational materials.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua652.001|True|Curriculum and Instruction, Department of; Records|1962-1974|2 cubic ft.|Contains records from the Department of Curriculum and Instruction, primarily planning documents for various special institutes and programs.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua652.004|True|Center for Community Studies; Records|1946-1976|14.2 cubic ft.|Created in 1950 in part to study education in school districts. The Center's mission was to identify the research factors that aid in constructing and maintaining strong democratic communities and to promote such factors through education.|False|&#13;&#10;Access to student material in Series 2 is restricted. Series 1 and Series 3 are unrestricted. Consult a staff member for details.
ua652.005|True|Center for Curriculum Research and Service; Records|1963-1970|0.66 cubic ft.|Includes publications from the Center for Curriculum Research and Service, which provided laboratory experience for the development and application of curricula for undergraduate and graduate students.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua653|True|Career Education Institute; Records|1974-1976|2 cubic ft.|Contains the records of the Career Education Institute, which was a professional development program that ran from 1974-1976 for secondary school teachers in the Capital District aimed at helping integrate career education into secondary school curricula. The collection consists of administrative correspondence, financial documents, and informational materials from the program.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua654|True|Reading, Department of; Records|1962-1978|1 cubic ft.|Contains records from the Department of Reading, including instructional materials, faculty publications, and coursework.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua656|True|Speech Pathology and Audiology, Department of; Records|1969-1980|1 cubic ft.|Contains records from the Department of Speech Pathology and Audiology, including budget files, schedules, and materials that document the department's phase-out in 1979.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua680.003|True|Rockefeller College Public Service Training Program; ead|1984-1992|2.33 cubic ft.|Contains records from the Public Service Workshops Program (formerly called the Public Service Training Program), a professional development program administered by the Rockefeller College of Public Affairs and Policy under contract with the New York State Governor's Office of Employee Relations. Includes progress reports, committee records, and course materials.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua657|True|Counseling and Personnel Services, Department of; Records|1965-1976|0.57 cubic ft.|Contains records from the Department of Counseling and Personnel Services (previously known as the Department of Guidance and Personnel Services). Consists primarily of budget documentation, meeting minutes, and course planning materials.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua658|True|Teacher Education Development Service; Records|1971-1977|4 cubic ft.|A joint federal and state grant-funded program to implement competency-based teacher education (CBTE) and develop a statewide collaborative system of support for additional CBTE efforts.|False|&#13;&#10;Access to this record group is unrestricted.
ua659|True|Milne School; Records|1890-2004|32.44 cubic ft.|This collection contains materials from the Milne School related to administrative activities from faculty and staff, as well as records pertaining to student activities from various clubs and publications.|False|&#13;&#10;Access to this record group is unrestricted, with the exception of series 6 which is restricted due to the presence of student grades.
ua665|True|General Studies, College of; Records|1962-1978|1 cubic ft.|Contains records from the College of General Studies, which was created in 1965 and later became the College of Continuing Studies (and, subsequently, the Division of Continuing Studies). The collection contains reports, meeting minutes, course materials, correspondence, and ephemera.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua670|True|Engineering and Applied Sciences, College of; Records|2000-2015|18.66 cubic ft.|Administrative records of the College, formerly known as the College of Computing and Information, contains programs in Informatics, Computer Science, and Information Studies.|False|&#13;&#10;Access to this collection is restricted. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.&#13;&#10;&#13;&#10; Red asterisks (***) denote restricted items.
ua680.004|True|Rockefeller Institute of Government, Nelson A.; Collection|1982-2006|3 cubic ft.|Contains materials from the Nelson A. Rockefeller Institute of Government, a public policy research institute operated by SUNY. The bulk of the collection consists of audio and video tapes.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua680.005|True|Public Administration and Policy, Department of; Records|1968-1987|5 cubic ft.|Contains inactive records from the Department of Public Administration and Policy, a department within the Rockefeller College of Public Affairs and Policy.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed and contains sensitive information and personally identifiable information. Please contact an archivist for more information.
ua680.010|True|Center for Legislative Development; Records|1966-2000|82 cubic ft.|Contains the inactive records of the Center for Legislative Development (formerly the Comparative Development Studies Center), which delivers training and technical assistance programs to strengthen governmental institutions around the world.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua680.030|True|Center on English Learning and Achievement (CELA); Records|1988-1999|1.0 cubic ft.|The Center on English Learning &amp; Achievement (CELA) specializes in research, development, and services to improve literacy teaching and learning across the grades and subjects.|False|&#13;&#10;Access to this record group is unrestricted.
ua680.038|True|Initiatives for Women; Records|1992-2003|6.33 cubic ft.|Contains records from Initiatives for Women, which grants financial awards to individuals or groups affiliated with the University at Albany that support the advacement of women or women's concerns. Materials include meeting minutes, awards files, and ephemera.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua629|True|Nursing, School of; Records|1964-1979|14.6 cubic ft.|The School of Nursing Records document the history and day-to-day operations of the School at the University at Albany since its first full year of operation in 1967 through its closing in 1979.|False|&#13;&#10;Access to this record group is unrestricted with the exception of Series 3, Subseries 2 and a small number of other folders containing personal or sensitive information in the remainder of the collection.
ua630|True|Business, School of; Records|1937-2003|14.17 cubic ft.|Contains inactive records from the School of Business, including: planning documentation, reports and budgets, MBA proposals, and faculty meeting minutes.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua812|True|WCDB Radio; Records|1962-1986|3.33 cubic ft.|This collection contains the inactive records from campus radio station WCDB and its predecessor, WSUA. Materials include meeting minutes, policy documentation, financial records, internal and external correspondence and radio schedules.|False|&#13;&#10;Access to this collection is unrestricted.
ua901.001|True|SUNYA Women's Club; Records|1951-1992|2.0 cubic ft.|Records of the social and community activities performed a social group of faculty wives and other women that perfomed university and community service.|False|&#13;&#10;Access to this record group is unrestricted.
ua800.013|True|Pi Omega Pi; Records|1942-1986|1.66 cubic ft.|The Pi Omega Pi Records contain documents pertaining to the National Business Education Teacher Honor Society's Beta Eta chapter at the University at Albany.|False|&#13;&#10;Access to this record group is unrestricted.
ua801.003|True|Psi Gamma Sorority and Alumnae Association, Inc.; Records|1898-1997|12.66 cubic ft.|Psi Gamma was founded in 1898 at the New York State Normal College for Teachers and the Alumnae Association in 1922. The sorority split in 1991 over whether to abandon local status or become a chapter of a national sorority.|False|&#13;&#10;Access to this record group is unrestricted.
ua801.004|True|Alumni Memorabilia; Collection|1845-2014|12.21 cubic ft.|The collection documents the day-to-day student life at the University at Albany and its predecessor institutions, including the State Normal School (1844-1890), the New York State Normal College (1890-1914), the New York State College for Teachers (1914-1959), and the State University of New York at Albany (1962-1986).|False|&#13;&#10;Access to this collection is unrestricted.
ua801|True|Alumni Association; Records|1851-2011|0 captures|The State University of New York at Albany Alumni Association Records document the day-to-day operations of the Alumni Association from the 1850s to the early 21st Century.|False|&#13;&#10;Access to this record group is unrestricted with the exception of a small number of folders in Series 3: Subject Files noted on the finding aid below.
ua802.002|True|Potter, Edward E.; Papers|1918-1966|0.17 cubic ft.|Papers of World War I pilot and State College for Teachers student. Potter died in a plane crash Paris, France.|False|&#13;&#10;Access to this record group is unrestricted.
ua802.005|True|Whelan, Alice T.; Diaries|1932-1948|0.25 cubic ft.|Diaries kept as a student in librarianship at the New York State College for Teachers and as a librarian in New York State.|False|&#13;&#10;Access to this record group is unrestricted.
ua802.008|True|Page Family, Caroline Smith; Papers|1867-1905|0.17 cubic ft.|Autobiography and photos of Caroline Smith Page who was an early student at the New York State Normal School. She later taught in Troy, NY and Natchez, MS.|False|&#13;&#10;Access to this record group is unrestricted.
ua802.010|True|Conant, Roger T.; Papers|1971|0.2 cubic ft.|The Roger T. Conant Papers document his friendship with fellow University at Albany graduate student Vicki Gekas.|False|&#13;&#10;Access to this collection is unrestricted.
ua804|True|Student Association; Records|1921-1989|5.3 cubic ft.|The Student Association Records contains records documenting the proceedings of the UAlbany Student Association from its inception in 1921 to 1989. This collection contains records that relate to the changing duties, functions, and governmental structure of the Student Association.|False|&#13;&#10;Access to this record group is unrestricted.
ua805|True|Student Publications; Collection|1943-1993|2.59 cubic ft.|Collection is made up of publications from students of the University at Albany, the vast majority of them publishing prose and poetry, as well as artwork created by students.|False|&#13;&#10;Access to this collection is unrestricted.
ua901.003|True|Potter Club and Alumni Association; Records|1911-2014|3.0 cubic ft.|The Edward E. Potter Club And Alumni Association Records includes documents and objects related to the finances, activities, and history of the Club and subsequent Alumni Association. Materials related to the Edward E. Potter Club include financial settlements, photographs, correspondence, and meeting minutes. Materials related to the Alumni Association include Alumni addresses, memorabilia, and a newsletter. Objects in this collection include mugs, a blanket, stamp, letter opener, compact makeup, and ledger books.|False|&#13;&#10;Access to this collection is unrestricted.
ua806|True|Chi Sigma Theta Sorority; Records|1914-2014, Undated|15.58 cubic ft.|The Chi Sigma Theta Sorority Records contain documents related to the history, activities and alumnae of the Chi Sigma Theta Sorority at the University at Albany.|False|&#13;&#10;Access to this collection is unrestricted with the exception of select files noted below. Researchers seeking access to these materials should contact the head of Special Collections and Archives.
ua807|True|Yearbook; Collection|1900-2014|6.93 cubic ft.|This collection is made up of the published yearbooks of the New York State Normal College, the New York State College for Teachers, and the State University of New York at Albany.|False|&#13;&#10;Anyone is welcome to visit our Reading Room during normal hours and view the yearbooks. The only exception is the 1974 Torch which is restricted due to the presence of personally identifiable information.&#13;&#10;&#13;&#10; While we can complete remote requests for yearbooks, repeated scans may damage the bindings, so our policy is only to make complete, professional quality scans. The fee for a remote request is $250 per yearbook. Please contact the University Archivist if you are interested in contributing towards scaning a yearbook.
ua809.001|True|Albany Student Press Records; Records <num>ua809.001</num>|1967-1999|1.17 cubic ft.|Comprised mainly of photographs documenting students, faculty, and campus events, as well as administrative papers relating to the organization's independence from the Student Association, the Albany Student Press Records offer a glimpse into the newspaper's activities from the late 1960s to 1990s.|False|&#13;&#10;Access to this record group is unrestricted with the exception of one flat-file.
ua809|True|Student Newspapers; Collection|1916-2018|17.47 GB|"The University at Albany, SUNY student newspapers (<emph render=""italic"">State College News,</emph>, <emph render=""italic"">State University News</emph>, <emph render=""italic"">Albany Student Press</emph>), from 1916-present. Issues from the years 1916-1985 and 2015 are available online. Additional issues are only available in-person."|False|&#13;&#10;Access to this record group is unrestricted.
ua800.001|True|Myskania; Records|1915-1984|1.42 cubic ft.|The original student government of the State College for Teachers, founded in 1917. Myskania acted as a secret society which selected its own members, but its duties were gradually assumed by the Student Association and it was disbaned in 1979.|False|&#13;&#10;Access to this record group is unrestricted.
ua800.005|True|Gamma Kappa Phi; Records|1920-1971|0.6 cubic ft.|The Gamma Kappa Phi Sorority Records contain documents related to the history, activities and alumnae of the Gamma Kappa Phi Sorority at the University at Albany.|False|&#13;&#10;Access to this collection is unrestricted.
ua800.006|True|Kappa Delta Sorority; Records|1899-2001, Undated|7.1 cubic ft.|The Kappa Delta Sorority Records contain documents related to the formation, activities and alumnae of the Kappa Delta Sorority at the University at Albany.|False|&#13;&#10;Access to this collection is unrestricted.
ua800.008|True|Phi Beta Kappa; Records|1940-1992|1.2 cubic ft.|The Phi Beta Kappa, Alpha Alpha Chapter Records contain documents related to the formation and activities of the Alpha Alpha chapter of Phi Beta Kappa at the University at Albany.|False|&#13;&#10;Access to this collection is unrestricted with the exception of select files noted below. Researchers seeking access to these materials should contact the head of Special Collections and Archives.
ua800.009|True|Phi Delta Sorority; Records|1923-2004, Undated|3.64 cubic ft.|The Phi Delta Sorority Records contain documents related to the history, activities and alumnae of the Phi Delta Sorority at the University at Albany.|False|&#13;&#10;Access to this collection is unrestricted.
ua800.010|True|Adelphoi Literary Society; Records|1902-1931|0.33 cubic ft.|A social fraternity for High School students attending the Milne School, the training school attached to the New York State College for Teachers.|False|&#13;&#10;Access to this record group is unrestricted.
ua800.012|True|Kappa Beta Fraternity; Records|1937-2007|1.5 cubic ft.|An artificial collection of memorabilia and paper records concerning the Kappa Beta Fraternity. Originally a Jewish fraternity, it became non-denominational in 1948.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.005|True|Campus Construction; Collection|1951-1987|1.37 cubic ft.|This collection contains planning documents used in the development and construction of the University at Albany, SUNY's Uptown campus.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.007|True|Campus Unrest Collection; Collection|1967-1972|1.53 cubic ft.|The Campus Unrest Collection documents volatile events during the late 1960s and the early 1970s that occurred not only at the State University Of New York at Albany, but at other Universities as well.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.016|True|Biblion; Collection|1968|2 Vol.|Collection is made up of the library publication Biblion.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.017|True|SUNY Theater Annual; Collection|1948-1970|0.33 cubic ft.|Collection is made up of the publication the Theater Annual.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.018|True|Monographs on Pedagogy, Literature, and Science; Collection|1908-1909|2 Vol.|Collection is made up of the publication Monographs on Pedagogy, Literature, and Science.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.019|True|Alumni Directory; Collection|1980-2011|0.83 cubic ft.|Collection is made up of the alumni directories published by the Alumni Association.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.020|True|New York State Education Department; Collection|1879-1974|0.33 cubic ft.|Reference collection with materials relating to the New York State Education Department, including: convocation programs, publications, and documentation of State education rules.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua950.021|True|Research, Office for; Collection|1967-1989|1.17 cubic ft.|Reference collection containing materials relating to the Office for Research, including: planning documents, administrative correspondence, monthly reports, project director's guides, research directories, and other publications.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua950.003|True|Faculty Reference; Collection|1845-present|42.25 cubic ft.|Reference file of former and current UAlbany faculty members.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.004|True|Publications, University; Collection|1921-2017|10 cubic ft.|This collection is made up of various pubilcations from the University at Albany, and groups within the institution.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.008|True|Historical Reference, University; Collection|1871-1995|2.31 cubic ft.|This collection is made up of reference material related to the history of the University at Albany and its earlier iterations.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.009|True|University at Albany Magazine; Collection|1967-2014|2.66 cubic ft.|This collection is made up of copies of the Carillon and University at Albany Magazine.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.010|True|Alumni Quarterly; Collection|1919-1967|1.49 cubic ft.|Collection is made up of the Alumni Quarterly, a publication made for and by Alumni of the State College For Teachers, published between 1919 and 1967.|False|&#13;&#10;Access to this collection is unrestricted
ua950.011|True|Freshman Focus; Collection|1984-1994|0.17 cubic ft.|Collection is made up of select volumes of the Freshman Focus, a publication from the Alumni Association, dating from 1984 to 1994.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.012|True|Echo, The State College; Collection|1892 June-1939 April|2.97 cubic ft.|Collection is made up of the student publications The Echo, the State College Quarterly, and the State College Echo.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.013|True|Student Voice, The; Collection|1999-2006|0.50 cubic ft.|Collection is made up of the publication The Student Voice.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.014|True|University Update; Collection|1999-2006|1.0 cubic ft.|This collection consists of the Publications University News and University Update.|False|&#13;&#10;Access to this record group is unrestricted.
ua950.015|True|Community Theater Journal, New York State; Collection|1999-2006|1.0 cubic ft.|Collection is made up of the New York State Community Theater Journal.|False|&#13;&#10;Access to this record group is unrestricted.
mss003|True|Bannon, William G.; Papers|1920-1966|0.25 cubic ft.|Writings on regional political affairs of Siberia and China in 1920s by U.S. Department of War representative.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss004|True|Brown, Fred R.; Papers|1882-1966|8 cubic ft.|Methodist missionary and science teacher in the Kiansi Province of China from 1910 to 1931. He and his wife, a fellow missionary, later settled in DeWitt, New York.|False|&#13;&#10;Access to this record group is unrestricted.
mss078|False|Hawks, Daniel; Papers|1930-1951|1.0 cubic ft.|Letters, financial accounts, deeds, and other legal documents of an attorney from Cortland Village, Cortland County, New York. Includes copies of minutes, calendars, and other court records of the Cortland County Court.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss079|True|Hawley Saddle and Harness Shop; Account Book|1803-1846|2 Vol.|This collection consist of records from the proprietors of a saddle and harness making shop in Paris, New York.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss080|True|Higbie, William; Letter Copybook|1854-1858|1 Volume|Letters kept by William Higbie, a resident of Little Falls, Herkimer County, New York, concerning local land transaction, 1854-1858.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss081|True|Hurtin, John G.; Record Books|1806-1821|1 cubic ft.|Letters, financial accounts, deeds, and other legal documents from John G. Hurtin, an attorney from Cortland Village, Cortland County, New York.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss082|True|International Oil-Gas Corporation; Records|1930-1951|1.5 cubic ft.|The collection contains records of the International Oil-Gas Corporation, incorporated in Delaware but located in New York City.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss083|True|Jackson, F.D.; Day book|1881-1882|1 Daybook|The collection consists of a daybook, 1881-1882, kept by the proprietor of a general store in Derby, Connecticut.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss113|True|Socialist Party of the USA. Dover, New Hampshire Local; Records|1894-1923|0.20 cubic ft.|The Socialist Party of the United States of America Dover, New Hampshire Local Records contain records that document the range of activities of the Local. Records include correspondence that highlight the contacts of the local and its place within the broader Socialist Party movement in the United States.|False|&#13;&#10;Access to this record group is unrestricted.
mss120|True|Titus, William; Papers|1828-1914|0.20 cubic ft.|The William Titus Papers collection contains a wide range of activities generally focusing on Titus' personal businesses including land ownership and his representation of clients before the US War Department's Pension Office. The collection also contains personal correspondence as well as some records from his role as warden of the Auburn Prison.|False|&#13;&#10;Access to this record group is unrestricted.
mss122|True|Troy and Rutland Railroad Company; Records|1814-1919|1.8 cubic ft.|The Troy &amp; Rutland Rail Road Company Records contain legal and financial papers, board member correspondence, as well as voting certificates, ballot slips, &amp; engineering drawings.|False|&#13;&#10;Access to this record group is unrestricted.
mss128|True|DeWitt, Richard Varick; Journal|1862|1 Volume|The collection consists of a journal kept by Richard Varick DeWitt on a journey across England and western Europe, May 15-June 26, 1862, by a resident of Albany, New York.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss005|True|Brown, Marcia Joan; Papers|1940-2000|82.55 cubic ft.|A 1940 graduate of the New York State College for Teachers, Brown was a respected children's book writer and illustrator, and a three-time Caldecott Medal winner.|False|&#13;&#10;Access to this record group is unrestricted.
mss129|True|Bridge Line Historical Society; Collection|1870-2019|36.5 cubic ft.|The collection consist of the Bridge Line Historical Society's newsletter, as well as original maps, drawings, and related material documenting the Delaware &amp; Hudson Railway, a railroad that operated in the northeastern United States.|False|&#13;&#10;Access to this collection is unrestricted.
mss131|True|Semmler, Alexander; Papers|1914-1977|10.5 cubic ft.|The Alexander Semmler Papers contain music written by Alexander Semmler, both published and unpublished, as well as some of his notes and correspondence.|False|&#13;&#10;Access to this record group is unrestricted.
mss132|True|Kennedy, William; Papers|1926-2003|41.2 cubic ft.|"The William Kennedy Papers document nearly a half century of research, writing, and publishing efforts of the internationally recognized, Pulitzer Prize winning author, playwright, essayist, journalist, script writer, professor, and champion of the arts. The collection consists of records related to all of Kennedy’s fiction and nonfiction books through 2002, including his ""Albany Cycle"" of novels, film scripts, essays, and newspaper articles from the Albany <title><emph render=""italic"">Times-Union</emph></title>. In addition, there is correspondence with other significant authors of American literature, biographical materials, and records documenting a trip to Northern Ireland and the Republic of Ireland with President Bill Clinton."|False|&#13;&#10;Access to this record group is unrestricted.
mss133|True|East Freetown, NY, Railroad Freight Records; Records|1891-1901|1 Volume|The collection consists of railroad freight records from the East Freetown, New York station.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. While it is likely that portions of the collection may be viewed, access must be managed by an archivist.
mss137|True|Huth, Geoffrey A.; Papers|1960-2006|60.7 cubic ft.|The majority of these papers focus on Geof Huth's artistic activities: his creation of artworks, his involvement in the fields of visual and experimental poetry, his productions as a micropublisher, and his work as an active blogger in the worldwide network of online poets. They also document his personal life and professional career in archives and records management.|False|&#13;&#10;Access to this record group is unrestricted.
mss138|True|Menands Book Club; Records|1881-2009|0.67 cubic ft.|The majority of the Menands Book Club Records consists of meeting and treasurer notes and program schedules. There also is correspondence, club histories and an information packet of the village of Menands, NY Anniversary.|False|&#13;&#10;Access to this record group is unrestricted with the exception of one folder noted below.
